S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
420,2017-12-13,32,14412.00,3087333.00,216.00,208.00,215.00
421,2017-12-12,22,15440.00,3285895.00,214.00,212.00,214.00
422,2017-12-11,32,15799.00,3370716.00,216.00,210.00,216.00
423,2017-12-10,26,19266.00,4098460.00,215.00,210.00,214.00
424,2017-12-06,37,10239.00,2177831.00,215.00,208.00,212.00
425,2017-12-05,13,3545.00,745010.00,212.00,207.00,211.00
426,2017-12-04,40,15783.00,3318787.00,216.00,205.00,210.00
427,2017-11-30,30,21257.00,4422213.00,211.00,206.00,210.00
428,2017-11-29,80,42888.00,9037112.00,215.00,207.00,212.00
429,2017-11-28,16,4515.00,935416.00,209.00,202.00,209.00
430,2017-11-27,16,4938.00,1000244.00,206.00,201.00,206.00
431,2017-11-26,28,5776.00,1177906.00,209.00,201.00,209.00
432,2017-11-23,17,1480.00,303028.00,208.00,202.00,206.00
433,2017-11-22,11,746.00,152713.00,207.00,203.00,206.00
434,2017-11-21,23,6819.00,1370162.00,206.00,200.00,206.00
435,2017-11-20,19,5960.00,1196293.00,206.00,199.00,200.00
436,2017-11-19,12,4581.00,934753.00,207.00,203.00,204.00
437,2017-11-16,19,3667.00,752411.00,208.00,202.00,207.00
438,2017-11-15,11,3790.00,782193.00,211.00,206.00,206.00
439,2017-11-14,14,5632.00,1180346.00,214.00,207.00,211.00
440,2017-11-13,14,1970.00,414419.00,214.00,208.00,214.00
441,2017-11-12,19,4680.00,944691.00,208.00,197.00,208.00
442,2017-11-09,9,598.00,121754.00,210.00,198.00,206.00
443,2017-11-08,23,8854.00,1780754.00,208.00,200.00,204.00
444,2017-11-07,11,2625.00,535295.00,210.00,203.00,205.00
445,2017-11-06,21,4527.00,932307.00,212.00,205.00,211.00
446,2017-11-05,13,3579.00,737532.00,209.00,204.00,208.00
447,2017-11-02,21,13991.00,2908137.00,210.00,207.00,210.00
448,2017-11-01,14,9509.00,1987353.00,212.00,207.00,211.00
449,2017-10-31,10,1344.00,283699.00,212.00,211.00,212.00
450,2017-10-30,16,3700.00,784852.00,214.00,210.00,212.00
451,2017-10-29,7,587.00,125138.00,215.00,212.00,214.00
452,2017-10-25,19,4427.00,949665.00,216.00,212.00,216.00
453,2017-10-24,4,915.00,196675.00,215.00,214.00,215.00
454,2017-10-23,8,467.00,100650.00,219.00,214.00,219.00
455,2017-10-22,10,1121.00,241743.00,219.00,214.00,217.00
456,2017-10-18,5,550.00,119330.00,217.00,216.00,217.00
457,2017-10-17,6,526.00,114054.00,220.00,216.00,216.00
458,2017-10-16,14,3770.00,810580.00,218.00,212.00,216.00
459,2017-10-15,9,1985.00,414990.00,212.00,206.00,210.00
460,2017-10-12,13,11215.00,2356104.00,211.00,209.00,210.00
461,2017-10-11,30,7501.00,1566955.00,214.00,205.00,210.00
462,2017-10-10,7,1578.00,333897.00,218.00,211.00,211.00
463,2017-10-09,10,1430.00,309000.00,218.00,210.00,218.00
464,2017-10-08,4,229.00,49334.00,218.00,214.00,214.00
465,2017-10-04,2,70.00,15300.00,220.00,218.00,218.00
466,2017-09-26,1,50.00,11000.00,220.00,220.00,220.00
467,2017-09-25,15,4205.00,912128.00,219.00,215.00,219.00
468,2017-09-24,16,1500.00,321600.00,220.00,212.00,218.00
469,2017-09-20,21,4735.00,1006450.00,220.00,210.00,220.00
470,2017-09-18,15,2597.00,550140.00,218.00,210.00,211.00
471,2017-09-17,22,3943.00,834795.00,218.00,209.00,215.00
472,2017-09-14,11,4080.00,870080.00,215.00,210.00,213.00
473,2017-09-13,30,8928.00,1867469.00,214.00,206.00,214.00
474,2017-09-12,3,812.00,172300.00,215.00,212.00,214.00
475,2017-09-11,8,3149.00,673638.00,215.00,212.00,213.00
476,2017-09-10,19,3622.00,759198.00,215.00,207.00,215.00
477,2017-09-07,17,6054.00,1319432.00,225.00,211.00,211.00
478,2017-09-06,28,3339.00,711943.00,223.00,211.00,223.00
479,2017-09-04,34,8226.00,1770396.00,220.00,212.00,213.00
480,2017-08-31,21,7816.00,1725941.00,231.00,219.00,224.00
481,2017-08-30,28,13888.00,3171893.00,235.00,225.00,229.00
482,2017-08-28,18,2015.00,472028.00,237.00,231.00,235.00
483,2017-08-27,18,2371.00,565192.00,244.00,236.00,240.00
484,2017-08-24,86,34706.00,9182410.00,268.00,260.00,268.00
485,2017-08-23,49,14855.00,3857740.00,268.00,255.00,260.00
486,2017-08-22,18,3721.00,984576.00,267.00,260.00,262.00
487,2017-08-21,13,1642.00,432125.00,268.00,257.00,268.00
488,2017-08-20,32,12534.00,3298378.00,268.00,260.00,261.00
489,2017-08-17,36,9752.00,2601307.00,270.00,265.00,268.00
490,2017-08-16,19,4647.00,1234581.00,278.00,263.00,265.00
491,2017-08-15,14,4415.00,1169625.00,268.00,257.00,268.00
492,2017-08-13,23,6478.00,1720478.00,270.00,262.00,262.00
493,2017-08-10,33,13978.00,3757682.00,273.00,266.00,267.00
494,2017-08-09,22,6547.00,1757116.00,270.00,266.00,268.00
495,2017-08-07,34,10952.00,2944776.00,275.00,267.00,270.00
496,2017-08-06,19,3610.00,981129.00,277.00,270.00,272.00
497,2017-08-03,24,8389.00,2296430.00,280.00,270.00,274.00
498,2017-08-02,35,12419.00,3408837.00,283.00,270.00,275.00
499,2017-08-01,27,11369.00,3111952.00,278.00,272.00,272.00
500,2017-07-31,29,5952.00,1618976.00,282.00,267.00,277.00
501,2017-07-30,26,3718.00,998028.00,275.00,265.00,267.00
502,2017-07-27,22,5457.00,1484450.00,275.00,270.00,270.00
503,2017-07-26,24,6739.00,1843583.00,281.00,272.00,272.00
504,2017-07-25,36,6911.00,1912279.00,285.00,266.00,276.00
505,2017-07-24,38,12289.00,3308400.00,278.00,266.00,266.00
506,2017-07-23,18,3662.00,995053.00,274.00,270.00,270.00
507,2017-07-20,25,3011.00,834704.00,283.00,272.00,272.00
508,2017-07-19,26,6581.00,1844672.00,283.00,274.00,280.00
509,2017-07-18,17,5756.00,1620163.00,285.00,279.00,284.00
510,2017-07-17,33,8159.00,2238220.00,284.00,270.00,284.00
511,2017-07-16,26,2554.00,702600.00,281.00,271.00,276.00
512,2017-07-13,27,7140.00,1980770.00,280.00,276.00,276.00
513,2017-07-12,32,3725.00,1043489.00,285.00,276.00,278.00
514,2017-07-11,23,6088.00,1729662.00,289.00,280.00,281.00
515,2017-07-10,25,15172.00,4293973.00,292.00,280.00,280.00
516,2017-07-09,122,93320.00,26968513.00,300.00,270.00,287.00
517,2017-07-06,23,5233.00,1435371.00,290.00,268.00,290.00
518,2017-07-05,20,3728.00,972449.00,270.00,258.00,270.00
519,2017-07-04,18,15104.00,3979034.00,267.00,260.00,263.00
520,2017-07-03,23,4820.00,1272857.00,270.00,262.00,270.00
521,2017-07-02,24,3841.00,1002855.00,265.00,258.00,263.00
522,2017-06-28,9,2666.00,702794.00,268.00,262.00,268.00
523,2017-06-27,18,4715.00,1242696.00,268.00,262.00,268.00
524,2017-06-25,22,5824.00,1533351.00,267.00,260.00,267.00
525,2017-06-22,31,8865.00,2344874.00,272.00,261.00,265.00
526,2017-06-21,8,854.00,228158.00,270.00,265.00,265.00
527,2017-06-20,18,4312.00,1129819.00,270.00,260.00,267.00
528,2017-06-19,15,2637.00,703751.00,275.00,265.00,270.00
529,2017-06-18,2,109.00,29480.00,275.00,270.00,270.00
530,2017-06-15,9,1132.00,317276.00,283.00,275.00,280.00
531,2017-06-14,9,2319.00,628967.00,284.00,266.00,284.00
532,2017-06-13,17,1890.00,507708.00,273.00,264.00,270.00
533,2017-06-12,21,5020.00,1344170.00,276.00,264.00,264.00
534,2017-06-11,19,4800.00,1299658.00,276.00,270.00,274.00
535,2017-06-08,35,8514.00,2344954.00,277.00,274.00,275.00
536,2017-06-07,18,3225.00,898872.00,287.00,277.00,278.00
537,2017-06-06,20,5469.00,1537166.00,287.00,277.00,282.00
538,2017-06-05,19,13395.00,3746560.00,280.00,277.00,280.00
539,2017-06-04,16,8708.00,2429374.00,280.00,275.00,276.00
540,2017-06-01,29,7130.00,2007940.00,289.00,279.00,280.00
541,2017-05-31,28,6640.00,1852515.00,290.00,276.00,290.00
542,2017-05-30,24,7659.00,2130341.00,282.00,275.00,280.00
543,2017-05-28,22,4553.00,1291555.00,288.00,281.00,282.00
544,2017-05-24,42,10074.00,2891049.00,296.00,283.00,285.00
545,2017-05-23,24,6478.00,1902454.00,301.00,285.00,287.00
546,2017-05-22,33,4678.00,1351377.00,299.00,286.00,286.00
547,2017-05-21,37,17037.00,4935702.00,294.00,287.00,289.00
548,2017-05-18,37,11537.00,3413699.00,300.00,293.00,299.00
549,2017-05-17,38,11239.00,3381222.00,305.00,297.00,303.00
550,2017-05-16,53,16506.00,4946728.00,306.00,296.00,306.00
551,2017-05-15,139,78557.00,23668553.00,318.00,294.00,302.00
552,2017-05-11,253,92535.00,27815814.00,310.00,288.00,308.00
553,2017-05-09,46,19785.00,5573857.00,294.00,270.00,285.00
554,2017-05-08,37,8621.00,2379264.00,286.00,265.00,275.00
555,2017-05-07,16,1957.00,535684.00,279.00,266.00,270.00
556,2017-05-04,14,3005.00,833880.00,280.00,276.00,277.00
557,2017-05-03,16,3195.00,897094.00,285.00,278.00,282.00
558,2017-05-02,42,14592.00,4119452.00,290.00,275.00,275.00
559,2017-04-30,32,14105.00,3989365.00,295.00,276.00,290.00
560,2017-04-27,57,37296.00,10681554.00,297.00,279.00,290.00
561,2017-04-26,45,12747.00,3637430.00,293.00,279.00,292.00
562,2017-04-25,35,10975.00,3080715.00,286.00,278.00,283.00
563,2017-04-24,50,18004.00,5130040.00,293.00,280.00,287.00
564,2017-04-23,46,16099.00,4712969.00,304.00,286.00,290.00
565,2017-04-20,20,4211.00,1180107.00,291.00,275.00,291.00
566,2017-04-19,36,8409.00,2355658.00,284.00,272.00,284.00
567,2017-04-18,27,7247.00,1987409.00,287.00,270.00,279.00
568,2017-04-16,54,14739.00,4146048.00,292.00,273.00,280.00
569,2017-04-13,27,4349.00,1253273.00,293.00,283.00,287.00
570,2017-04-12,60,22956.00,6866262.00,306.00,295.00,295.00
571,2017-04-11,92,20961.00,6294183.00,316.00,296.00,301.00
572,2017-04-10,121,39707.00,11737305.00,304.00,286.00,300.00
573,2017-04-09,63,18557.00,5142509.00,290.00,271.00,290.00
574,2017-04-06,47,8798.00,2371632.00,275.00,267.00,273.00
575,2017-04-04,51,16352.00,4432406.00,276.00,265.00,276.00
576,2017-04-03,76,19680.00,5499086.00,295.00,275.00,275.00
577,2017-04-02,15,6514.00,1825821.00,288.00,270.00,275.00
578,2017-03-30,34,9588.00,2587212.00,279.00,266.00,270.00
579,2017-03-29,86,22957.00,6389380.00,293.00,266.00,271.00
580,2017-03-28,34,5931.00,1700500.00,298.00,273.00,288.00
581,2017-03-26,130,42623.00,11822526.00,289.00,255.00,278.00
582,2017-03-23,91,28717.00,7267277.00,264.00,234.00,263.00
583,2017-03-22,82,28299.00,6974338.00,262.00,237.00,242.00
584,2017-03-21,28,4241.00,978686.00,240.00,227.00,240.00
585,2017-03-20,43,9785.00,2270260.00,237.00,229.00,232.00
586,2017-03-19,30,6260.00,1437929.00,235.00,224.00,229.00
587,2017-03-16,21,3869.00,871958.00,231.00,222.00,227.00
588,2017-03-15,52,11463.00,2579796.00,237.00,216.00,230.00
589,2017-03-14,30,6406.00,1423555.00,226.00,219.00,222.00
590,2017-03-13,47,11867.00,2671360.00,229.00,219.00,228.00
591,2017-03-09,20,4040.00,881710.00,222.00,210.00,222.00
592,2017-03-07,20,3347.00,703252.00,215.00,206.00,210.00
593,2017-03-06,14,4875.00,1038759.00,215.00,207.00,215.00
594,2017-03-05,16,4612.00,988900.00,216.00,209.00,214.00
595,2017-03-02,16,2681.00,563722.00,214.00,207.00,214.00
596,2017-03-01,17,3317.00,690668.00,213.00,205.00,213.00
597,2017-02-28,8,1662.00,344153.00,210.00,206.00,208.00
598,2017-02-26,8,1269.00,263012.00,208.00,205.00,207.00
599,2017-02-23,15,3577.00,758914.00,216.00,208.00,209.00
600,2017-02-22,17,2484.00,514164.00,212.00,204.00,208.00
601,2017-02-21,19,3733.00,813734.00,219.00,212.00,212.00
602,2017-02-20,23,5449.00,1191233.00,230.00,215.00,215.00
603,2017-02-19,20,6166.00,1349201.00,222.00,216.00,222.00
604,2017-02-16,20,2683.00,586997.00,223.00,215.00,220.00
605,2017-02-15,21,5154.00,1110435.00,220.00,209.00,219.00
606,2017-02-14,19,5516.00,1123765.00,216.00,200.00,216.00
607,2017-02-13,28,3448.00,702246.00,220.00,201.00,220.00
608,2017-02-12,37,5197.00,1079211.00,212.00,205.00,205.00
609,2017-02-09,31,7226.00,1556944.00,220.00,212.00,212.00
610,2017-02-08,18,4713.00,1030855.00,221.00,218.00,218.00
611,2017-02-07,21,11067.00,2447624.00,225.00,220.00,221.00
612,2017-02-06,9,957.00,211944.00,228.00,219.00,228.00
613,2017-02-05,17,3768.00,847993.00,234.00,223.00,224.00
614,2017-02-02,28,18329.00,4384129.00,244.00,230.00,230.00
615,2017-02-01,23,2764.00,652290.00,243.00,227.00,236.00
616,2017-01-31,11,2518.00,538276.00,223.00,206.00,223.00
617,2017-01-30,33,5775.00,1246499.00,229.00,210.00,214.00
618,2017-01-26,31,7702.00,1784509.00,237.00,226.00,233.00
619,2017-01-25,15,3320.00,804530.00,245.00,240.00,241.00
620,2017-01-24,31,7167.00,1771817.00,250.00,245.00,247.00
621,2017-01-23,26,9685.00,2401792.00,250.00,246.00,247.00
622,2017-01-22,22,4038.00,999334.00,251.00,243.00,251.00
623,2017-01-19,26,3921.00,960241.00,248.00,244.00,245.00
624,2017-01-18,8,491.00,120479.00,247.00,244.00,245.00
625,2017-01-17,18,2049.00,501652.00,247.00,244.00,247.00
626,2017-01-16,28,4183.00,1029037.00,249.00,243.00,245.00
627,2017-01-15,16,2709.00,674791.00,252.00,247.00,247.00
628,2017-01-12,32,6482.00,1619579.00,255.00,249.00,253.00
629,2017-01-11,22,4037.00,1014494.00,259.00,247.00,249.00
630,2017-01-10,7,1154.00,288950.00,255.00,250.00,255.00
631,2017-01-09,5,336.00,83808.00,252.00,248.00,252.00
632,2017-01-08,11,3126.00,771242.00,250.00,245.00,250.00
633,2017-01-05,6,2129.00,531672.00,250.00,248.00,250.00
634,2017-01-04,15,3661.00,918910.00,255.00,248.00,252.00
635,2017-01-03,25,7007.00,1720776.00,255.00,242.00,255.00
636,2017-01-02,27,9057.00,2257767.00,255.00,246.00,246.00
637,2017-01-01,42,10091.00,2547963.00,260.00,246.00,250.00
638,2016-12-29,24,7942.00,1975916.00,250.00,246.00,248.00
639,2016-12-28,28,7568.00,1843484.00,250.00,239.00,245.00
640,2016-12-27,26,4439.00,1063749.00,246.00,236.00,242.00
641,2016-12-26,22,9156.00,2243726.00,255.00,241.00,241.00
642,2016-12-22,5,344.00,86510.00,255.00,246.00,255.00
643,2016-12-21,23,3627.00,918303.00,258.00,250.00,253.00
644,2016-12-20,13,4813.00,1233611.00,260.00,255.00,255.00
645,2016-12-19,16,3187.00,838598.00,266.00,261.00,261.00
646,2016-12-18,9,990.00,260623.00,271.00,259.00,271.00
647,2016-12-15,7,1660.00,434130.00,266.00,256.00,266.00
648,2016-12-14,10,1778.00,455434.00,259.00,253.00,259.00
649,2016-12-12,16,1745.00,440150.00,257.00,250.00,252.00
650,2016-12-11,10,2743.00,706381.00,260.00,255.00,256.00
651,2016-12-08,31,4478.00,1175753.00,265.00,260.00,260.00
652,2016-12-07,15,4512.00,1208290.00,270.00,267.00,268.00
653,2016-12-06,21,4261.00,1131151.00,270.00,260.00,270.00
654,2016-12-05,8,647.00,172790.00,270.00,265.00,265.00
655,2016-12-04,11,2417.00,661238.00,277.00,268.00,268.00
656,2016-12-01,34,9291.00,2587272.00,290.00,272.00,272.00
657,2016-11-30,42,21105.00,5936202.00,291.00,272.00,290.00
658,2016-11-29,31,7905.00,2145554.00,280.00,255.00,280.00
659,2016-11-28,22,5222.00,1290982.00,270.00,232.00,270.00
660,2016-11-27,55,19305.00,4833527.00,265.00,245.00,250.00
661,2016-11-24,32,10701.00,2866924.00,275.00,264.00,270.00
662,2016-11-23,30,8129.00,2177601.00,275.00,260.00,265.00
663,2016-11-22,24,6612.00,1796366.00,278.00,265.00,273.00
664,2016-11-21,40,19562.00,5312805.00,284.00,266.00,270.00
665,2016-11-20,7,1020.00,291300.00,295.00,280.00,280.00
666,2016-11-17,18,2824.00,811976.00,295.00,285.00,295.00
667,2016-11-16,18,5329.00,1560995.00,296.00,290.00,290.00
668,2016-11-15,12,2655.00,783348.00,298.00,293.00,298.00
669,2016-11-14,16,3195.00,946965.00,301.00,295.00,296.00
670,2016-11-13,27,7990.00,2398746.00,302.00,295.00,301.00
671,2016-11-10,25,5246.00,1572226.00,304.00,294.00,303.00
672,2016-11-09,25,9327.00,2829147.00,307.00,300.00,300.00
673,2016-11-08,12,7379.00,2282711.00,312.00,306.00,307.00
674,2016-11-07,19,6544.00,2021890.00,311.00,306.00,310.00
675,2016-11-03,5,1642.00,509052.00,312.00,306.00,312.00
676,2016-10-27,19,2273.00,717671.00,320.00,312.00,318.00
677,2016-10-26,16,5324.00,1665863.00,314.00,312.00,314.00
678,2016-10-25,24,6363.00,1997754.00,316.00,310.00,314.00
679,2016-10-24,23,8316.00,2614434.00,319.00,308.00,318.00
680,2016-10-23,22,8181.00,2564535.00,317.00,309.00,313.00
681,2016-10-20,20,8394.00,2616278.00,315.00,310.00,314.00
682,2016-10-19,25,6093.00,1907740.00,321.00,311.00,314.00
683,2016-10-18,8,3832.00,1204503.00,316.00,313.00,315.00
684,2016-10-17,25,8800.00,2773422.00,318.00,311.00,316.00
685,2016-10-16,20,5959.00,1888129.00,324.00,311.00,315.00
686,2016-10-06,29,9330.00,2953278.00,322.00,306.00,322.00
687,2016-10-05,28,15217.00,4693910.00,317.00,305.00,305.00
688,2016-10-04,16,8603.00,2624214.00,307.00,301.00,304.00
689,2016-10-03,25,18923.00,5720430.00,306.00,300.00,305.00
690,2016-10-02,47,16525.00,4890738.00,308.00,289.00,308.00
691,2016-09-29,45,21704.00,6580505.00,310.00,298.00,306.00
692,2016-09-28,7,4388.00,1360102.00,315.00,306.00,311.00
693,2016-09-27,32,11066.00,3457884.00,315.00,310.00,312.00
694,2016-09-26,28,12182.00,3824248.00,316.00,308.00,312.00
695,2016-09-25,25,11747.00,3678779.00,319.00,310.00,310.00
696,2016-09-22,34,11901.00,3842454.00,337.00,318.00,321.00
697,2016-09-21,29,16016.00,5053317.00,320.00,312.00,320.00
698,2016-09-20,32,19641.00,6205518.00,319.00,311.00,319.00
699,2016-09-18,30,9852.00,3088550.00,321.00,310.00,316.00
700,2016-09-14,32,14414.00,4514927.00,319.00,311.00,317.00
701,2016-09-12,14,3344.00,1062406.00,322.00,313.00,314.00
702,2016-09-11,23,6643.00,2083811.00,319.00,310.00,319.00
703,2016-09-08,26,6626.00,2117446.00,322.00,317.00,319.00
704,2016-09-07,20,8267.00,2629769.00,327.00,315.00,322.00
705,2016-09-06,16,4247.00,1377398.00,328.00,322.00,322.00
706,2016-09-05,27,7583.00,2520992.00,345.00,323.00,329.00
707,2016-09-04,30,15750.00,5092278.00,339.00,313.00,339.00
708,2016-09-01,38,8824.00,2798249.00,322.00,312.00,317.00
709,2016-08-31,50,13230.00,4270026.00,337.00,317.00,323.00
710,2016-08-30,24,4138.00,1401841.00,343.00,335.00,343.00
711,2016-08-29,26,6465.00,2164147.00,340.00,322.00,340.00
712,2016-08-28,32,5064.00,1678818.00,346.00,318.00,336.00
713,2016-08-24,38,7157.00,2314557.00,338.00,315.00,324.00
714,2016-08-23,57,15006.00,4835643.00,340.00,316.00,331.00
715,2016-08-22,58,12380.00,4198155.00,354.00,325.00,335.00
716,2016-08-21,9,2985.00,1077430.00,368.00,354.00,361.00
717,2016-08-17,45,15832.00,5794669.00,375.00,362.00,375.00
718,2016-08-16,22,6738.00,2413482.00,367.00,349.00,355.00
719,2016-08-15,90,35439.00,13017895.00,394.00,350.00,370.00
720,2016-08-14,248,106293.00,43745221.00,422.00,404.00,418.00
721,2016-08-11,174,89007.00,38528919.00,439.00,424.00,430.00
722,2016-08-10,162,65755.00,28330489.00,453.00,414.00,436.00
723,2016-08-09,22,5971.00,2612269.00,445.00,419.00,430.00
724,2016-08-08,133,40204.00,16866048.00,440.00,403.00,411.00
725,2016-08-07,155,70764.00,32194670.00,456.00,423.00,445.00
726,2016-08-04,95,29163.00,12420223.00,452.00,415.00,415.00
727,2016-08-03,82,24492.00,10715367.00,444.00,416.00,444.00
728,2016-08-02,165,54916.00,24450641.00,455.00,436.00,444.00
729,2016-08-01,176,50730.00,23334558.00,485.00,440.00,458.00
730,2016-07-31,315,135415.00,60799361.00,465.00,420.00,465.00
731,2016-07-28,81,28720.00,12131249.00,428.00,415.00,423.00
732,2016-07-27,104,33978.00,14446653.00,435.00,416.00,427.00
733,2016-07-26,100,35590.00,14854924.00,428.00,410.00,424.00
734,2016-07-25,57,21184.00,8798701.00,420.00,410.00,415.00
735,2016-07-21,45,23283.00,9504104.00,414.00,401.00,413.00
736,2016-07-20,44,11320.00,4709535.00,422.00,412.00,414.00
737,2016-07-19,116,38058.00,15813328.00,424.00,405.00,420.00
738,2016-07-18,35,13166.00,5493523.00,429.00,413.00,415.00
739,2016-07-17,42,32931.00,14193922.00,435.00,415.00,421.00
740,2016-07-14,56,42759.00,17863572.00,423.00,395.00,412.00
741,2016-07-13,49,15233.00,6032779.00,400.00,385.00,397.00
742,2016-07-12,77,22869.00,9211460.00,412.00,393.00,405.00
743,2016-07-11,56,14144.00,5841361.00,420.00,405.00,412.00
744,2016-07-10,74,33129.00,13908925.00,425.00,417.00,420.00
745,2016-07-06,67,20544.00,8669867.00,428.00,420.00,422.00
746,2016-07-05,53,10719.00,4581262.00,430.00,423.00,425.00
747,2016-07-04,67,22942.00,9876812.00,434.00,427.00,428.00
748,2016-07-03,61,19157.00,8329221.00,450.00,430.00,434.00
749,2016-06-30,123,60741.00,26110600.00,437.00,425.00,435.00
750,2016-06-29,152,67476.00,28794716.00,437.00,418.00,433.00
751,2016-06-28,80,27672.00,11696232.00,435.00,416.00,429.00
752,2016-06-27,135,56552.00,24075475.00,434.00,420.00,424.00
753,2016-06-26,199,62449.00,26517911.00,443.00,415.00,415.00
754,2016-06-23,381,156869.00,66459227.00,435.00,401.00,435.00
755,2016-06-22,81,29094.00,11429506.00,404.00,388.00,396.00
756,2016-06-21,87,38502.00,15135889.00,400.00,386.00,390.00
757,2016-06-20,119,60257.00,23900165.00,402.00,383.00,386.00
758,2016-06-19,198,90850.00,35419118.00,409.00,375.00,390.00
759,2016-06-16,122,47493.00,17656672.00,394.00,366.00,378.00
760,2016-06-15,65,27350.00,9945108.00,370.00,357.00,359.00
761,2016-06-14,133,67920.00,24892977.00,375.00,357.00,365.00
762,2016-06-13,79,43140.00,15340840.00,363.00,350.00,355.00
763,2016-06-12,91,50039.00,17588019.00,357.00,344.00,356.00
764,2016-06-09,55,26484.00,9145667.00,352.00,336.00,349.00
765,2016-06-08,37,13836.00,4789227.00,354.00,342.00,349.00
766,2016-06-07,41,9737.00,3369171.00,350.00,343.00,348.00
767,2016-06-06,38,11655.00,4061963.00,352.00,343.00,350.00
768,2016-06-05,57,16319.00,5665713.00,353.00,340.00,340.00
769,2016-06-02,75,25787.00,9228426.00,365.00,353.00,356.00
770,2016-06-01,240,78039.00,29209511.00,402.00,354.00,366.00
771,2016-05-31,197,61779.00,22662140.00,374.00,340.00,374.00
772,2016-05-30,40,12088.00,4102553.00,342.00,336.00,340.00
773,2016-05-29,38,9597.00,3258226.00,349.00,334.00,334.00
774,2016-05-26,35,11988.00,3991454.00,338.00,330.00,337.00
775,2016-05-25,62,21449.00,7186279.00,338.00,330.00,338.00
776,2016-05-24,41,13309.00,4435578.00,335.00,331.00,332.00
777,2016-05-23,45,14083.00,4668974.00,334.00,328.00,334.00
778,2016-05-22,57,26817.00,8963504.00,337.00,330.00,331.00
779,2016-05-19,35,9542.00,3201338.00,340.00,330.00,335.00
780,2016-05-18,48,11248.00,3773038.00,338.00,333.00,335.00
781,2016-05-17,41,13306.00,4392578.00,333.00,328.00,329.00
782,2016-05-16,26,8084.00,2701565.00,340.00,330.00,333.00
783,2016-05-15,32,9850.00,3300587.00,340.00,330.00,335.00
784,2016-05-12,73,28999.00,9852036.00,344.00,336.00,336.00
785,2016-05-11,40,10800.00,3596407.00,339.00,330.00,332.00
786,2016-05-10,67,25723.00,8675777.00,343.00,330.00,330.00
787,2016-05-09,84,29320.00,9637023.00,338.00,318.00,332.00
788,2016-05-08,78,25974.00,8367963.00,327.00,317.00,320.00
789,2016-05-05,39,12283.00,3852674.00,318.00,310.00,314.00
790,2016-05-04,54,9744.00,3114595.00,326.00,315.00,320.00
791,2016-05-03,178,64128.00,20586310.00,331.00,305.00,327.00
792,2016-05-02,39,12570.00,3863913.00,309.00,304.00,307.00
793,2016-04-28,27,5412.00,1644914.00,310.00,300.00,310.00
794,2016-04-27,36,10935.00,3301416.00,304.00,300.00,304.00
795,2016-04-26,47,17487.00,5302070.00,308.00,300.00,305.00
796,2016-04-25,37,14693.00,4447772.00,305.00,301.00,302.00
797,2016-04-24,32,7322.00,2240348.00,310.00,304.00,306.00
798,2016-04-21,34,14729.00,4503722.00,308.00,303.00,303.00
799,2016-04-20,37,15598.00,4807213.00,310.00,306.00,309.00
800,2016-04-19,39,11936.00,3664925.00,310.00,305.00,310.00
801,2016-04-18,20,3413.00,1061364.00,316.00,309.00,309.00
802,2016-04-17,13,3426.00,1059899.00,310.00,307.00,310.00
803,2016-04-14,25,7178.00,2191076.00,311.00,301.00,310.00
804,2016-04-12,14,2060.00,629846.00,309.00,305.00,305.00
805,2016-04-11,15,3793.00,1162761.00,309.00,305.00,309.00
806,2016-04-10,29,9705.00,2970974.00,310.00,302.00,306.00
807,2016-04-06,43,7395.00,2291148.00,315.00,306.00,306.00
808,2016-04-05,26,6335.00,1971132.00,315.00,308.00,314.00
809,2016-04-04,29,8231.00,2548961.00,315.00,305.00,310.00
810,2016-04-03,27,9938.00,3026033.00,313.00,301.00,313.00
811,2016-03-31,25,7797.00,2410337.00,315.00,303.00,308.00
812,2016-03-30,25,7975.00,2465701.00,316.00,305.00,306.00
813,2016-03-29,20,4057.00,1259537.00,314.00,305.00,310.00
814,2016-03-28,27,8105.00,2531575.00,315.00,311.00,313.00
815,2016-03-27,51,15456.00,4779395.00,316.00,302.00,314.00
816,2016-03-24,57,16649.00,5331002.00,334.00,314.00,314.00
817,2016-03-23,26,7072.00,2306478.00,330.00,320.00,328.00
818,2016-03-21,31,11009.00,3682255.00,345.00,330.00,330.00
819,2016-03-20,27,10824.00,3629815.00,346.00,329.00,339.00
820,2016-03-17,42,14994.00,4945218.00,340.00,323.00,340.00
821,2016-03-16,50,12334.00,4077012.00,338.00,325.00,334.00
822,2016-03-15,124,36177.00,12616444.00,370.00,341.00,341.00
823,2016-03-14,242,72120.00,27318887.00,391.00,363.00,375.00
824,2016-03-13,168,75657.00,26591227.00,356.00,330.00,356.00
825,2016-03-10,65,28846.00,9076845.00,324.00,298.00,324.00
826,2016-03-06,19,7987.00,2400981.00,306.00,295.00,295.00
827,2016-03-03,13,5180.00,1520064.00,300.00,289.00,297.00
828,2016-03-02,10,2109.00,619207.00,301.00,286.00,301.00
829,2016-03-01,10,1900.00,547170.00,291.00,286.00,291.00
830,2016-02-29,9,2597.00,756451.00,293.00,290.00,290.00
831,2016-02-28,22,6537.00,1937205.00,303.00,294.00,294.00
832,2016-02-25,7,1770.00,523920.00,298.00,295.00,298.00
833,2016-02-24,5,1230.00,367650.00,300.00,297.00,300.00
