S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
175,2018-12-26,56,13328.00,10515076.00,792.00,785.00,792.00
176,2018-12-25,31,7800.00,6108265.00,790.00,780.00,785.00
177,2018-12-24,41,7901.00,6230840.00,810.00,785.00,790.00
178,2018-12-23,38,9895.00,7827143.00,799.00,784.00,795.00
179,2018-12-20,15,2416.00,1896773.00,800.00,781.00,784.00
180,2018-12-19,18,3070.00,2402525.00,788.00,780.00,785.00
181,2018-12-18,82,16225.00,12669520.00,786.00,775.00,784.00
182,2018-12-17,11,3270.00,2535800.00,778.00,772.00,776.00
183,2018-12-16,19,7501.00,5812990.00,780.00,771.00,776.00
184,2018-12-13,16,2165.00,1668115.00,775.00,765.00,773.00
185,2018-12-12,12,1375.00,1058745.00,775.00,769.00,775.00
186,2018-12-11,6,270.00,208490.00,774.00,772.00,773.00
187,2018-12-10,19,1580.00,1220260.00,784.00,767.00,774.00
188,2018-12-09,4,1220.00,940280.00,774.00,769.00,774.00
189,2018-12-06,16,1255.00,962025.00,779.00,765.00,769.00
190,2018-12-05,20,3225.00,2474345.00,800.00,765.00,767.00
191,2018-12-04,24,5505.00,4247005.00,800.00,768.00,800.00
192,2018-12-03,17,4015.00,3067975.00,773.00,762.00,773.00
193,2018-12-02,20,3005.00,2320150.00,777.00,763.00,770.00
194,2018-11-29,14,715.00,551270.00,778.00,766.00,777.00
195,2018-11-28,14,1365.00,1053928.00,778.00,770.00,778.00
196,2018-11-27,5,500.00,387800.00,785.00,771.67,774.00
197,2018-11-26,21,15685.00,12139207.00,776.00,770.00,771.67
198,2018-11-25,13,2020.00,1564860.00,782.85,770.00,775.00
199,2018-11-22,14,6890.00,5358300.00,783.00,772.00,782.85
200,2018-11-21,14,2730.00,2114570.00,777.00,764.00,777.00
201,2018-11-20,19,1636.00,1264120.00,781.00,766.00,771.00
202,2018-11-19,22,12909.00,10062379.00,785.00,775.00,781.00
203,2018-11-18,3,650.00,504300.00,782.00,775.00,775.00
204,2018-11-15,18,4902.00,3822684.00,798.00,778.00,782.00
205,2018-11-14,3,251.00,196533.00,785.00,783.00,783.00
206,2018-11-13,17,1225.00,961075.00,794.00,770.00,785.00
207,2018-11-12,5,415.00,322255.00,785.00,775.00,775.00
208,2018-11-11,12,3595.00,2813050.00,797.00,780.00,785.00
209,2018-11-06,4,315.00,247490.00,790.00,783.00,782.00
210,2018-11-05,15,27449.00,21371909.00,786.00,778.00,785.00
211,2018-11-04,19,2395.00,1850790.00,783.00,771.00,783.00
212,2018-11-01,10,445.00,344455.00,777.00,771.00,775.00
213,2018-10-31,6,555.00,427755.00,780.00,770.00,780.00
214,2018-10-30,7,1090.00,842470.00,775.00,771.00,773.00
215,2018-10-29,18,5430.00,4196087.00,775.00,765.00,770.00
216,2018-10-28,22,6330.00,4913770.00,780.00,771.00,778.00
217,2018-10-25,16,9165.00,7149150.00,785.00,780.00,780.00
218,2018-10-24,19,8065.00,6301925.00,790.00,780.00,790.00
219,2018-10-23,7,670.00,524300.00,790.00,775.00,781.00
220,2018-10-22,9,4070.00,3177960.00,785.00,777.00,785.00
221,2018-10-21,5,450.00,353270.00,789.00,784.00,786.00
222,2018-10-15,22,8958.00,6974560.00,784.00,775.00,780.00
223,2018-10-14,12,3057.00,2398938.00,787.00,782.00,787.00
224,2018-10-11,12,3825.00,2966460.00,783.00,770.00,783.00
225,2018-10-10,23,8692.00,6756567.00,780.00,771.00,775.00
226,2018-10-09,30,5180.00,4014270.00,781.00,761.00,777.00
227,2018-10-08,26,5900.00,4576830.00,785.00,760.00,760.00
228,2018-10-07,46,12230.00,9300090.00,775.00,755.00,767.00
229,2018-10-04,22,4405.00,3314835.00,769.00,746.00,762.00
230,2018-10-03,11,4180.00,3189460.00,772.00,761.00,763.00
231,2018-10-02,21,7530.00,5732510.00,775.00,758.00,775.00
232,2018-10-01,18,5390.00,4129145.00,770.00,761.00,764.00
233,2018-09-30,20,7860.00,6080600.00,780.00,769.00,771.00
234,2018-09-27,14,2880.00,2233000.00,782.00,775.00,775.00
235,2018-09-26,21,6780.00,5289960.00,794.00,776.00,780.00
236,2018-09-25,26,11155.00,8736190.00,785.00,781.00,782.00
237,2018-09-23,19,7735.00,6067089.00,794.00,781.00,783.00
238,2018-09-20,6,1100.00,867050.00,794.00,780.00,794.00
239,2018-09-18,25,8395.00,6600250.00,789.00,779.00,789.00
240,2018-09-17,45,11292.00,8892348.00,793.00,773.00,787.00
241,2018-09-16,106,18370.00,14537185.00,800.00,786.00,786.00
242,2018-09-13,75,15480.00,12125000.00,804.00,761.00,789.00
243,2018-09-12,31,17105.00,12951285.00,767.00,750.00,760.00
244,2018-09-11,13,975.00,733465.00,760.00,748.00,753.00
245,2018-09-10,14,1815.00,1351805.00,751.00,742.00,748.00
246,2018-09-09,27,5264.00,3919300.00,755.00,742.00,751.00
247,2018-09-06,57,15900.00,11760105.00,760.00,734.00,760.00
248,2018-09-05,19,4570.00,3348435.00,740.00,730.00,738.00
249,2018-09-04,14,2905.00,2119650.00,734.00,726.00,733.00
250,2018-09-03,27,4880.00,3567615.00,734.00,725.00,730.00
251,2018-09-02,7,665.00,482380.00,732.00,724.00,732.00
252,2018-08-30,17,5420.00,3929380.00,734.00,722.00,734.00
